CHLAMYDIA_CASES,SINGLE_PARENT_HOUSEHOLDS,LBW_BIRTHS,INJURY_DEATHS,DRUG_POISONING_DEATHS,LIMITED_TO_HEALTHYFOOD,PRIMARY_CARE_PHYSICIANS,PREMATURE_DEATHS,CHILD_TOTAL_DEATHS,DENTISTS,TEEN_BIRTHS,CHILDREN_IN_POVERTY,PREMATURE_TOTAL_DEATHS,MEDICARE_ENROLLEES,NOT_PROFICIENT_IN_ENGLISH,SEVERE_HOUSING_PROBLEMS,DRIVING_DEATHS,UNEMPLOYED,DIABETICS,UNINSURED_CHILDREN,MOTOR_VEHICLE_DEATHS,LABOR_FORCE,SOME_COLLEGE,PCT_NOT_PROFICIENT_IN_ENGLISH,SOME_COLLEGE_POPULATION,MAMMO_MEDICARE_ENROLLEES,DRIVE_ALONE,AGE_65_AND_GREATER,ALC_IMPAIRED_DRIVING_DEATHS,WORKERS,UNINSURED_ADULTS,HOUSEHOLDS,TEEN_POPULATION,UNINSURED,LIVE_BIRTHS,COHORT_SIZE,POPULATION,PCT_NO_SOCIAL_EMO_SUPPORT,PCT_RURAL,PCT_SEVERE_HOUSING_PROBLEMS,TEEN_BIRTH_RATE,HIV_RATE,GRADUATION_RATE,PCT_FOOD_INSECURITY,DRUG_POISONING_MORTALITY_RATE,DENTISTS_RATIO,FOOD_ENVIR_INDEX,PRIMARY_CARE_PHYS_RATIO,PCT_ALC_IMPAIRED,PCT_SINGLE_PARENT_HOUSEHOLDS,PCT_UNINSURED_CHILDREN,INJURY_DEATHS_RATE,CHLAMYDIA_RATE,OTHER_PCP_RATE_PREV,NON_HISPANIC,State,COUNTY,STATE_SHORT,VIOLENT_CRIME_RATE,HOMICIDE_RATE,FUND_AMOUNT,FUNDED_IND,ANNUAL_VIOLENT_CRIMES
2602,42124,4062,1824,737,20213.93484,580,6173,273,456,3405,20296,6173,54332,8800,35195,111,22930,4675,6364,259,282716,94453,1.675778713,136971,4041,195641,14.64788682,34,261442,41326,128277,150709,47008,48334,6011,561098,18.9,0.46388147,17.04028275,22.59320943,751,85.42205956,13.7,18.96697173,1604,8.064790267,1058,30.63063063,32.83831084,4.800337925,65.6,465.1,1780,70.56299492,PENNSYLVANIA,DELAWARE,PA,541.6270815,7.488994267,0,0,3019.666667
34,2377,184,104,25,943.9775589,15,371,11,8,150,841,371,5032,20,1295,37,1190,540,359,50,17483,3830,0.065586673,7336,325,12297,19.6703645,17,14792,2571,6492,6742,2890,2095,323,31550,21.2,55.6752019,9.421607857,22.24859092,631,88.75386997,10.9,10.88295599,798,8.691304399,1930,45.94594595,36.61429452,5.317730707,64,107.1,2563,98.03674805,PENNSYLVANIA,ELK,PA,107.2358147,0,0,0,34.33333333
1354,23506,2033,755,226,19616.16714,219,3072,172,173,2665,14081,3072,21790,2559,15625,168,10969,2522,3336,202,141404,38341,0.971190667,66866,1484,101629,15.01215054,59,125374,25557,62613,77043,28531,23342,3209,280646,23.6,20.01953195,14.43418014,34.59107252,139,86.99298847,14,11.58304918,1859,7.655544973,1307,35.11904762,37.54172456,5.096709139,54.1,481.9,2841,86.4019104,PENNSYLVANIA,ERIE,PA,256.2545961,2.46011664,0,0,719
327,9964,938,520,144,9833.348253,66,2176,73,76,1247,7088,2176,9375,273,6990,127,5983,962,1653,213,64660,15507,0.209785373,32947,539,44477,18.55373728,62,52906,13039,26897,28683,14553,9697,1769,135660,25.1,47.89760333,12.6253048,43.47522923,1249,71.96551724,14.9,14.69186866,1966,7.454773765,1896,48.81889764,37.04502361,5.816940564,74.9,240.3,1792,92.72434791,PENNSYLVANIA,FAYETTE,PA,218.4966465,3.366886569,0,0,301.6666667
7,243,553,28,0,41.69673226,58,127,45,35,12,230,127,866,24,190,12,221,130,57,15,2334,559,0.32059845,2176,74,1561,20.51649928,6,1943,471,922,916,523,6938,121,7667,21.1,100,9.523809524,13.10043668,232,93.63636364,12.5,0,2235,8.622392756,1618,50,26.35574837,7.17884131,73.8,92.2,213,75.24854745,PENNSYLVANIA,FOREST,PA,283.6627959,0,0,0,21.33333333
331,9851,1047,433,77,7848.405723,94,1559,76,55,1252,6720,1559,18388,2016,6640,104,5428,2184,3050,174,80659,18783,1.442637967,37109,1392,56620,17.38092877,44,68784,15209,35159,33558,18061,13430,1689,151275,20.9,40.35209667,11.39131927,37.30854044,12,84.04262877,10.9,7.644637535,221,8.454148631,1562,42.30769231,28.01843056,8.309041872,59.1,219.5,1597,89.94903606,PENNSYLVANIA,FRANKLIN,PA,130.4975754,1.886339132,0,0,193.6666667
11,791,86,68,14,669.4418481,4,189,16,2,113,585,189,2037,11,770,24,703,267,227,33,7818,1442,0.078954924,3623,174,4919,18.53506634,9,6415,1346,3314,3142,1556,1209,1034,14772,21.1,100,13.16239316,35.96435392,1305,88.28143314,12.9,13.56615438,1351,8.131748231,500,37.5,23.86843693,6.598837209,91.7,74.3,2431,96.73207037,PENNSYLVANIA,FULTON,PA,189.787215,0,0,0,28.33333333
62,2226,262,171,49,2509.795501,15,571,25,15,344,1655,571,3080,154,1515,46,1451,389,435,58,22096,4093,0.419812992,9792,213,12520,16.21110674,14,14983,2908,7521,9738,3307,2808,456,38085,21.1,66.83296283,10.8137045,35.32552886,1330,84.47368421,12.4,17.86169941,94,8.026612632,97,30.43478261,29.59712804,5.531536114,87.7,160.5,2641,94.20934832,PENNSYLVANIA,GREENE,PA,140.4181722,4.009769256,0,0,54.66666667
112,2451,237,163,23,390.6464923,19,529,21,15,319,1715,529,4855,93,1920,50,2129,625,582,74,22336,4752,0.213655578,11702,324,14209,17.53477135,17,18558,3747,8935,10730,4282,3155,510,45943,21.1,68.66247032,11.37777778,29.72972973,366,87.77941177,13.1,7.171610401,402,8.470670337,9,34,27.43144936,6.204029421,71.1,244.1,1275,91.59537974,PENNSYLVANIA,HUNTINGDON,PA,156.9505097,0,0,0,72
239,4400,447,298,59,3525.214125,47,966,39,32,390,3661,966,6126,434,5405,77,3797,593,1196,107,48469,10710,0.515323146,18633,352,30599,16.22911424,28,38400,7661,16524,30944,8726,6077,931,88218,16.8,60.06975698,15.72363636,12.60341262,1056,92.40601504,13.7,9.492245318,226,8.028551086,1778,36.36363636,26.62793513,6.899734626,67.2,267.6,1246,94.24345077,PENNSYLVANIA,INDIANA,PA,313.652924,0,0,0,272.3333333
67,2820,301,172,25,919.8838453,21,624,31,19,354,2194,624,5649,57,2020,34,1847,649,701,54,23329,4640,0.134202905,10286,375,15696,18.7717809,18,19177,4430,9527,10631,5079,3530,515,44764,18,61.46017699,11.07759803,33.29884301,946,90.24563107,12.4,7.887380822,2339,8.487572962,1946,52.94117647,29.60008397,7.025456003,76,149,1913,97.80344505,PENNSYLVANIA,JEFFERSON,PA,203.7009576,0,0,0,87
51,1114,99,98,16,1554.852576,6,278,13,3,129,960,278,1844,213,885,27,883,290,465,55,12148,2209,0.919292188,5876,142,7988,18.83633151,11,10953,2507,5794,5263,2940,1944,249,24904,14.7,82.2536126,9.795240731,24.51073532,1450,90,10.7,9.428847559,1423,8.38368094,581,40.74074074,19.22678633,7.726819541,80.4,209,1420,95.77278202,PENNSYLVANIA,JUNIATA,PA,96.43201543,0,0,0,23.33333333
406,14282,1378,696,241,6301.928692,162,2798,106,143,1298,9206,2798,25316,3124,12700,95,9680,2603,2641,175,107986,30851,1.540585857,50693,1791,76904,18.25463803,36,97547,18492,43485,51905,20866,15938,2258,214477,21.6,16.30548833,14.71269694,25.00722474,206,90.23737821,13.8,16.14315293,1774,8.114990543,1333,37.89473684,32.84350926,5.836206135,65.1,189.6,2740,89.37609167,PENNSYLVANIA,LACKAWANNA,PA,231.5716675,1.741584963,0,0,493.3333333
1194,27893,3384,1315,304,26943.37688,395,4653,325,254,3548,21813,4653,52640,10402,27200,278,17824,4835,13709,458,268804,65061,2.146543594,125148,3157,195975,15.68933019,95,247488,49057,127665,130908,62012,49596,5459,526823,17.2,21.25711096,14.20550986,27.10300364,374,88.33614215,11.2,8.586990878,2158,8.400432163,1336,34.17266187,21.8485881,10.2573887,51.5,228,1832,84.47129206,PENNSYLVANIA,LANCASTER,PA,176.388494,2.655187969,0,0,910
277,6532,576,312,97,11119.46948,43,1203,45,48,671,4079,1203,6679,526,4995,55,3515,690,1170,82,43169,11557,0.611116275,20396,399,33185,19.28987104,22,39466,7767,18985,21435,8830,6645,1110,89871,18.1,40.31808403,13.65313653,31.30394215,1193,91.72882883,12.6,15.04942261,2016,7.394864367,1922,40,34.40611009,5.911180721,68,306,1217,93.03642739,PENNSYLVANIA,LAWRENCE,PA,411.8758166,3.723568482,0,0,358.3333333
355,8559,877,340,55,4905.910221,76,1374,67,60,995,5823,1374,14832,2467,6270,96,4813,1456,1791,127,74910,16294,1.970856568,31980,945,51463,17.62944451,26,63315,10470,30390,29713,12113,11476,1465,135251,21.3,26.55576186,12.16412843,33.48702588,6,86.86177474,10.5,6.061100299,2277,8.696686376,1688,27.08333333,28.16386969,5.661450925,51.8,264.3,1896,86.37165244,PENNSYLVANIA,LEBANON,PA,176.2698336,2.534641943,0,0,229.6666667
1425,28574,2524,1048,288,15718.02992,351,3273,199,278,3063,15350,3273,36691,12863,20040,165,15765,3844,4964,259,185533,54814,3.914366574,89122,2568,131164,15.30858985,63,161512,34526,81219,84452,38986,29721,4229,355245,17.4,7.925676043,15.08127634,36.26912329,764,83.93449988,13,12.11823357,1625,8.113082534,1089,38.18181818,35.18142307,5.820211282,61,403.7,78,70.58219498,PENNSYLVANIA,LEHIGH,PA,282.0470583,4.249797188,625000,1,981.6666667
751,24154,1852,1073,363,15650.21685,255,4367,131,190,2231,16709,4367,42448,5789,18095,178,15780,4395,3365,295,162321,44328,1.903387234,76949,2912,115879,18.40592847,56,143591,28839,63705,73680,31820,22310,3754,321027,22,19.98485595,13.82828321,30.27958741,92,88.28143314,14,16.29739376,1898,7.8745029,1283,31.46067416,37.91539126,5.032829303,67.2,234.2,2515,87.52985951,PENNSYLVANIA,LUZERNE,PA,288.5068736,3.771297731,0,0,907.6666667
516,8443,644,317,58,8433.915729,81,1331,62,47,923,4717,1331,13502,390,6555,86,4988,1541,1525,127,64026,14697,0.35445523,27080,979,43206,16.86125905,31,53502,11195,23999,27580,12590,9011,1282,117168,21.7,36.27649404,14.06350569,33.46627991,555,86.57527301,13.2,7.096650259,59,7.786825066,1432,36.04651163,35.18063253,6.081027195,54.5,442,2875,91.74823017,PENNSYLVANIA,LYCOMING,PA,176.6905882,2.080052662,0,0,205.6666667
100,3305,291,120,31,380.4917,23,556,15,16,408,2091,556,5806,184,1870,43,1746,692,525,47,21598,4995,0.447264153,10519,379,14311,17.57367774,17,17783,3501,9031,10635,3980,3316,556,43127,22.5,63.53739931,10.79365079,38.36389281,1236,92.97751799,13.2,10.06068867,184,8.448166325,1764,39.53488372,36.59616875,5.63304721,54.7,231.4,1795,94.37102187,PENNSYLVANIA,MCKEAN,PA,198.5526356,0,0,0,86.33333333
332,7368,685,429,139,5672.84811,86,1542,46,63,789,5280,1542,11425,562,5685,94,4591,1166,1399,142,54280,13782,0.508229336,25309,754,39723,19.12411915,32,48308,9427,24220,28994,10693,8258,1294,115655,21.1,44.48893157,12.17866324,27.21252673,1317,92.78786708,13.1,16.86346778,1997,8.055228683,1357,34.04255319,30.42113955,5.545865377,73.1,285.7,2190,90.99071181,PENNSYLVANIA,MERCER,PA,216.7264878,1.69847877,0,0,253
139,2750,294,148,39,1384.859615,21,563,36,14,396,2825,563,4478,713,2590,38,1854,616,910,54,22343,4575,1.629081271,10724,340,14676,19.51339448,13,19002,4817,10699,10294,5674,4091,443,46773,21.1,50.46698942,13.59580053,38.46901107,1072,84,12.8,11.97715128,541,8.311420313,2010,34.21052632,25.70333676,8.187134503,63.5,296.6,1813,96.76750401,PENNSYLVANIA,MIFFLIN,PA,124.555947,0,0,0,56.33333333
365,12505,945,534,152,13792.86947,82,1803,68,62,840,6588,1803,17114,2686,11735,162,8010,2238,3049,249,81675,23758,1.670543455,38846,1503,57337,13.82540078,63,74390,17971,39690,49554,20728,11065,2642,168798,21.1,38.35388184,19.55996333,16.95120475,375,85.78274035,12.9,13.09700139,206,7.757856947,1902,38.88888889,31.50667675,7.390977626,63.5,214.9,1762,70.00458861,PENNSYLVANIA,MONROE,PA,313.8764031,3.36041483,0,0,532.3333333
1817,37255,4652,2050,681,26615.84169,1163,6836,290,725,2535,13876,6836,79187,16482,43080,210,29750,6464,7807,403,437405,158310,2.188667319,205998,5507,321656,15.74425451,77,404316,48671,180902,179114,55679,65212,8265,808460,16.6,2.93371206,14.04813148,14.15299753,226,92.58281912,10.5,12.3656282,1551,8.732451994,844,36.66666667,20.59402328,4.165821799,51.9,225.9,2097,78.64482737,PENNSYLVANIA,MONTGOMERY,PA,194.3487117,2.269755544,0,0,1545.333333
30,934,87,51,11,776.0455208,93,221,22,16,85,605,221,1536,175,875,7,573,178,215,19,9592,2403,1.014551568,4185,121,6770,19.1599477,2,8210,1327,3759,3844,1524,1519,190,18356,21.1,53.76909181,11.96990424,22.11238293,1576,87.5,10.6,8.654602675,1565,8.617187532,1790,28.57142857,24.84703379,5.526992288,56.2,164,203,93.76092657,PENNSYLVANIA,MONTOUR,PA,346.3586286,0,0,0,62.66666667
785,17887,1914,772,201,13153.6086,251,2810,124,144,1671,9715,2810,34482,4823,17070,125,13112,3781,3696,235,155661,46811,1.712871217,71654,2362,114598,16.44551521,40,137967,23672,63790,73937,26962,21785,3774,299267,22,12.76840143,15.25060306,22.6003219,294,88.06770005,11.7,9.858314925,2159,8.38040103,1235,32,28.04044521,5.555973122,52.4,263,2642,80.39869892,PENNSYLVANIA,NORTHAMPTON,PA,194.4877633,2.942780575,0,0,580.3333333
218,5511,590,281,67,3868.832352,35,1239,31,34,664,4139,1239,11244,399,4975,52,4177,1378,1109,115,46552,10037,0.447128961,22924,783,33074,19.00177913,11,40517,8703,18577,19232,9714,7015,959,94428,18.4,34.86057041,12.6800051,34.52579035,1538,83.16944734,13.3,10.18407333,235,8.095173157,171,21.15384615,29.66571567,5.579312774,59.7,230.5,1192,94.06902537,PENNSYLVANIA,NORTHUMBERLAND,PA,339.6239877,2.432017511,0,0,317.3333333
119,2875,286,153,21,2005.611605,16,573,20,7,344,1628,573,3832,173,2035,68,1894,471,947,78,24396,5510,0.401839636,11391,268,17561,14.68020393,27,22366,4745,10353,10677,5617,3874,593,45701,23.9,88.49877091,11.34020619,32.21878805,1378,82.5084317,10.6,6.621034079,1279,8.605321153,253,39.70588235,27.76972858,8.688870539,67.1,258.5,414,96.45046578,PENNSYLVANIA,PERRY,PA,176.7869163,0,0,0,79.66666667
20471,202178,18198,6262,2580,3292.6292,1026,21606,1424,972,23213,127036,21606,90320,72977,136380,474,70795,10130,20431,902,656173,244164,5.126452543,437686,6803,301852,12.21925205,130,601331,194865,342541,417538,213320,161033,18901,1547607,29.2,0,23.73931661,55.59493986,188,59.01380879,23.2,24.55694465,1844,6.523454995,1474,27.42616034,59.02300747,5.658287199,83.2,1332.3,2810,36.70688374,PENNSYLVANIA,PHILADELPHIA,PA,1216.140614,22.86270584,0,0,18665.66667
58,4066,217,167,47,984.179752,19,595,13,10,197,1880,595,9020,739,4050,39,2877,1180,984,66,26684,7260,1.350289609,12445,846,18967,18.57853389,9,23226,5245,13082,14574,6130,3116,797,56899,19.8,70.7612125,18.25146462,13.51722245,367,92.26097867,12,12.01124457,1167,8.600383893,293,23.07692308,31.08087448,7.348767737,58.6,102,11,82.68505811,PENNSYLVANIA,PIKE,PA,125.2806059,0,0,0,73.66666667
38,1097,118,69,13,1490.322344,9,235,45,5,151,881,235,2547,26,1005,11,720,292,308,20,7881,1729,0.157518478,3644,193,5441,20.56096035,4,6957,1626,3823,4023,1904,1400,237,17577,23,100,13.78600823,37.53417847,1538,90.25316456,13.1,10.49343353,625,7.674917328,1803,36.36363636,28.69474235,7.744531054,78.5,217.7,151,97.37234653,PENNSYLVANIA,POTTER,PA,157.0254342,0,0,0,27
215,9227,799,578,166,3042.621315,88,2085,66,55,950,5949,2085,18920,859,6625,135,6978,2214,1607,225,73888,17628,0.611989,37448,1333,50538,18.65051033,34,62605,12740,29026,29138,14197,10304,1620,147063,25.6,36.46123448,10.97854006,32.60347313,21,84.87592593,12.8,16.0299896,173,8.406125022,1618,25.18518519,31.78874113,5.273693883,77.9,145.7,1592,92.98606971,PENNSYLVANIA,SCHUYLKILL,PA,204.0862656,2.510721263,0,0,299.6666667
64,1826,184,108,13,798.8724748,23,412,16,17,239,1688,412,3377,238,1475,36,1540,444,712,48,18859,4118,0.637300844,9011,269,14214,16.20034281,9,18352,4000,8678,11783,4667,3118,413,39672,22.7,66.82031132,10.34361851,20.28345922,1139,89.46368039,11.6,4.745547399,2327,8.649393654,1661,25,21.04171468,7.831060273,54.8,160.7,1959,95.8520349,PENNSYLVANIA,SNYDER,PA,334.5731221,0,0,0,131.3333333
84,3418,366,301,56,4697.29915,34,932,31,33,374,2707,932,6086,236,3670,64,3379,612,1014,110,38477,8231,0.318854286,18631,378,26561,19.52778825,32,32679,7292,14902,15990,8218,4949,931,76957,24,70.80214041,12.10422164,23.38961851,139,93.94736842,12.2,10.18870945,2325,8.112589637,2039,50,22.93651859,6.589550299,76.9,108.5,2027,95.3736011,PENNSYLVANIA,SOMERSET,PA,141.0303351,2.183294883,0,0,104
47,291,30,27,0,871.6099869,58,129,45,1,40,219,129,1089,69,290,13,244,113,95,11,3306,461,1.11704711,1156,85,1937,25.67713976,4,2610,610,1065,1453,692,380,1034,6461,21.1,100,11.90965092,27.52924983,1516,88.28143314,10.6,0,1263,7.653202401,1618,30.76923077,27.32394366,8.210890233,83.5,725.4,1689,94.30291802,PENNSYLVANIA,SULLIVAN,PA,126.5288908,0,0,0,8
32,2578,204,144,31,753.3464368,16,560,21,10,275,1748,560,6243,75,2105,57,1754,733,714,69,23259,4314,0.182761898,9320,528,15563,18.85656736,26,19161,4280,8977,9982,4928,2826,657,42696,21.8,84.02989206,12.22060958,27.54958926,1213,87.3173516,11.2,10.23298189,896,8.757542985,170,45.61403509,28.71783447,7.640449438,66.4,74.1,649,97.00424979,PENNSYLVANIA,SUSQUEHANNA,PA,137.8942915,0,0,0,58.66666667
84,2592,218,122,16,535.2719534,22,495,18,19,336,1697,495,5715,106,2390,55,1671,658,625,68,21946,4905,0.266070936,9108,487,13827,18.62507927,18,17948,4117,8415,12108,4692,3011,465,42577,19.3,90.10981158,13.91152503,27.75024777,1152,82.74731183,11.9,5.490188005,2270,8.665917981,1796,32.72727273,30.80213904,7.02247191,58.6,198,2158,96.50649871,PENNSYLVANIA,TIOGA,PA,93.65174928,0,0,0,37.33333333
83,2170,155,106,10,4554.360556,36,337,22,24,194,1299,337,3778,421,1900,36,1348,362,541,48,17457,5684,0.982772305,12260,276,12885,15.38529988,13,17349,3164,8005,12780,3662,2755,340,44952,23.6,42.81487085,12.69629135,15.1799687,749,89.67647059,12.4,3.212459202,2017,7.649235249,1272,36.11111111,27.10805746,6.377460804,47.3,185.1,125,85.06314479,PENNSYLVANIA,UNION,PA,95.51098376,0,0,0,42.66666667
95,4048,313,187,56,1529.677784,34,776,16,20,442,3034,776,6067,60,2700,52,2088,751,756,78,26484,6275,0.115785411,12032,498,18772,18.85134139,8,23667,4760,11450,12203,5454,4115,523,54272,19.8,54.755929,12.0240481,36.22060149,817,91.49617591,12.4,14.4007365,197,8.410246935,1565,15.38461539,35.35371179,6.301575394,67.6,173.7,2393,96.37354,PENNSYLVANIA,VENANGO,PA,149.0494297,0,0,0,81.66666667
81,2317,202,155,28,2138.087002,21,607,21,15,251,1744,607,6170,103,1955,42,1445,722,586,66,21534,4762,0.260429836,9242,500,14727,19.78078064,16,18641,3704,8376,9323,4229,2728,431,41146,24,55.04244888,11.08905275,26.92266438,1333,88.50348028,11.1,9.513487067,217,8.427997668,1829,38.0952381,27.66236867,6.64625156,74,195.5,2367,97.4783028,PENNSYLVANIA,WARREN,PA,309.0120466,3.737441348,0,0,128
498,10191,1067,666,168,12797.12698,142,2677,76,119,1062,6575,2677,14318,603,9385,144,7997,1183,2134,173,109282,30825,0.305508269,46995,801,78779,18.12654516,50,96087,15864,42291,47115,17800,14238,2387,208716,20.8,30.82475219,11.22540518,22.54059217,1232,89.25638877,11.1,11.63168277,1942,8.319852277,1449,34.72222222,24.09732567,4.875039978,64.4,239.1,1865,93.39482154,PENNSYLVANIA,WASHINGTON,PA,214.834788,2.215558622,0,0,441.6666667
47,2678,234,191,49,967.8060109,26,686,18,26,192,2079,686,8245,325,3170,36,1921,946,753,77,25368,5851,0.648314383,11946,662,17312,19.42065249,21,21380,4595,9890,10860,5276,3119,419,51955,26.1,88.093976,16.10772358,17.67955801,279,92.80906921,10.7,13.56326293,2107,8.847398769,1881,58.33333333,27.07785642,7.328467153,73.1,88.7,1767,91.60168196,PENNSYLVANIA,WAYNE,PA,112.8812133,3.321615412,0,0,59
688,21051,1772,1275,373,26853.56317,278,4345,139,223,1518,11673,4345,23393,1084,17000,239,14277,1808,3373,361,193828,53611,0.312060984,81632,1254,141930,19.62355013,90,168512,26670,71603,79075,29638,23097,4220,363395,20.3,25.36359877,11.13731656,19.19696491,1076,92.66113744,11.1,14.54990853,1864,8.196037322,1325,37.65690377,29.39960616,4.551281186,69.7,188.8,1817,94.65123742,PENNSYLVANIA,WESTMORELAND,PA,160.2523036,1.989397681,0,0,583.6666667
43,1935,153,93,19,164.2239442,13,403,13,10,211,1047,403,2811,131,1255,40,1404,420,389,47,14557,3163,0.489902767,6550,268,10428,17.27288889,23,13112,2351,5903,6680,2701,2157,409,28125,21.2,83.45593436,11.38321996,31.58682635,1041,84.42176039,12.5,9.61178506,259,8.618210583,1977,57.5,32.7799424,6.297555448,65.8,151.4,2103,96.17501865,PENNSYLVANIA,WYOMING,PA,92.8703204,0,0,0,24.66666667
1459,30689,2909,1306,308,20928.85431,315,4394,186,205,3339,15559,4394,44947,4287,21335,203,17698,4933,5730,400,228725,61310,1.05054218,110802,3025,178538,14.97946767,87,211199,37725,99981,98894,42941,35789,5372,437846,18.9,24.72044178,12.80612245,33.76342346,433,87.59242368,11.4,10.43776247,2196,8.399437828,1389,42.85714286,30.69483202,5.478849537,61,334,2003,85.90815486,PENNSYLVANIA,YORK,PA,249.9354807,3.388883919,0,0,1084.666667
74,1710,164,129,44,5793.067975,87,394,50,18,115,882,394,4655,1158,3445,8,2385,349,290,24,26845,7868,2.429506546,10315,338,19530,17.85161973,3,24178,3264,10092,14831,3514,2757,564,49144,19.7,1.142857143,17.91005979,7.754028724,1184,92.24822695,11.5,12.3454019,209,7.675132548,736,37.5,16.94411415,2.733012911,51.1,148.6,461,94.20940388,RHODE ISLAND,BRISTOL,RI,81.58188615,0,0,0,40.66666667
347,9666,859,515,183,9441.142426,118,1813,61,114,728,3717,1813,14475,1440,12195,58,9285,1423,967,94,94261,28559,0.912038914,42269,1122,70995,16.67404743,28,82550,11620,33919,34839,12447,11685,1864,164843,18.7,7.986374415,17.64578209,20.89612216,1476,83.27467811,12.5,15.55350064,1741,8.090083337,1404,48.27586207,28.4973024,2.749658781,61.6,209.6,2242,91.37386952,RHODE ISLAND,KENT,RI,125.2446966,1.444860715,500000,1,209
157,4596,366,203,72,5032.133752,73,733,20,72,304,2187,733,10688,1023,5655,28,4154,911,544,44,44491,15001,1.30109633,19453,797,33673,18.31512994,12,42481,5943,16032,19606,6414,5541,735,82036,17.6,12.09222083,16.26402071,15.50545751,186,82.37482993,13.3,12.29149275,1561,7.890370163,1187,42.85714286,28.66766467,3.26687485,48.8,189.9,974,87.86050529,RHODE ISLAND,NEWPORT,RI,199.7705284,0,0,0,163.6666667
3307,58051,4627,1824,692,28917.60973,573,6097,320,359,5798,34886,6097,44033,42753,52215,185,36068,4268,6853,349,322757,99998,7.242833909,167428,3209,222947,13.78494819,73,287165,72882,135754,172058,79006,55543,7441,628323,22.9,5.508826857,21.93354617,33.69793907,786,72.52748287,17.2,15.67355873,1939,7.263876781,1157,39.45945946,42.76190757,4.853846317,58.1,527.7,2846,66.3496384,RHODE ISLAND,PROVIDENCE,RI,341.2352215,4.099586893,125000,1,2139
259,6073,493,332,94,10995.14227,120,1135,39,65,388,2683,1135,13288,846,7220,66,6399,1081,811,80,72025,19236,0.697967973,26022,1128,53489,16.46022899,29,64268,8084,24791,40926,8763,7479,1393,125946,15.7,30.82320699,14.69570527,9.480525827,1211,86.69669778,11.1,10.55847599,2064,8.06090181,1130,43.93939394,24.49679319,3.096010689,52.3,204.6,1363,92.21316019,RHODE ISLAND,WASHINGTON,RI,82.23597785,0,0,0,104.3333333
174,1992,211,75,11,3689.67203,11,339,23,3,286,1597,339,3339,141,1530,17,1104,461,523,31,10861,2943,0.590897662,5500,281,8087,17.94749213,10,9433,3512,5675,6809,3981,1966,227,25101,28.8,78.57733013,15.49367089,42.00323102,531,84,17.9,6.09330512,1428,6.099213575,2043,58.82352941,35.10132159,8.931010929,58.5,691.5,1037,69.18278972,SOUTH CAROLINA,ABBEVILLE,SC,528.8172773,6.09330512,0,0,135
826,15349,1207,592,153,9650.769764,57,2130,97,60,1735,9805,2130,19503,2211,8715,143,6278,2422,2981,225,76583,22297,1.47046109,38973,1792,55911,16.49387023,77,65689,20435,36427,37855,23055,12716,1938,162812,21.3,36.99898188,14.04059932,45.83278299,752,74,15.7,14.1433171,197,7.416494128,226,53.84615385,42.13632745,8.036123467,75.6,514.1,832,67.78034268,SOUTH CAROLINA,AIKEN,SC,401.1975297,7.025438558,0,0,639.6666667
102,1538,108,44,0,106.5741304,6,186,13,2,221,1067,186,978,94,745,17,543,177,147,15,3218,1075,0.959281559,2836,84,2197,14.88786544,12,2634,1270,2290,2552,1400,924,129,9988,39.5,68.25990978,21.53179191,86.59874608,1347,67.5,33,0,1060,4.486722077,1632,70.58823529,67.16157205,6.394084385,82.2,1001.9,2212,23.33235668,SOUTH CAROLINA,ALLENDALE,SC,1102.472598,14.55411485,0,0,115.3333333
1034,15562,1481,766,206,20642.68073,114,2673,123,72,2254,10603,2673,18261,1669,10120,191,7296,2615,3761,282,85046,25368,0.951696689,46278,1578,67205,16.13899818,68,77831,26359,44482,42339,29735,16362,2219,189355,18.7,37.92578263,14.06043765,53.23696828,371,76.16291122,14.8,16.25479951,147,7.077865622,1599,35.60209424,34.98493773,8.145100162,83.4,548.6,1062,78.37882293,SOUTH CAROLINA,ANDERSON,SC,611.6768198,7.969586165,0,0,1146.333333
